Brand_id,Brand_name,Brand_description,Brand_url,Brand_image,Brand_isActive,Activefrom
"6602","Intigus Pharmaceutical Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6603","Sunroxx Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6604","Hygeia Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6605","Sundyota Numandis Probioceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6606","UHC Life Sciences","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6607","Zeno Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6608","Medix Biocare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6609","Genix Pharma Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6610","Kamcure Biotech","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6611","Zedlon Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6612","Bionext Pharma Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6613","Cortina Laboratories Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6614","Zyris Derma Care (P) Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6615","Jenburkt Pharmaceuticals Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6616","Aristo Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6617","Sarthi Life Sciences","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6618","Cure Kelvin","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6619","Aurobindo Pharma Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6620","Shiwalic Formulations Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6621","Lemford Biotech Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6622","Sygnus Biotech","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6623","Prochem Bioceuticals Pvt. Ltd.","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6624","Stately Lifescience Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6625","Abron Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6626","Himsagar Laboratories Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6627","Galpha Laboratories Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6628","PJ Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6629","Glee Pharma Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6630","Zenacts Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6631","Zycuslife Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6632","Sargas Life Sciences Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6633","Makers Laboratories Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6634","Themis Medicare Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6635","G.M.H. Laboratories","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6636","Teknovations Life Science","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6637","Vasu Organics Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6638","Biocore Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6639","Nimbles Biotech Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6640","Scoria Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6641","Meditek India","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6642","Vintas Pharmaceuticals Pvt. Ltd.","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6643","SA Remedies","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6644","Biobrick Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6645","Cubit Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6646","Medbaxy Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6647","Waves Bio-Tech Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6648","Octavius Pharma Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6649","Cue Labs","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6650","Thrift Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6651","Evaxo Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6652","Esquire Drug House","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6653","Carmentis Health Care","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6654","Biological E Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6655","Exsiva Pharma Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6656","Shatayushi Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6657","Medstry Biotech Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6658","Rhophic Health Care","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6659","Avni Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6660","MHS Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6661","Izen Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6662","Meridian Medicare Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6663","Dr. Gowda's Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6664","Jaiwik Biotech","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6665","Elancer Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6666","Ropoz Lifesciences Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6667","Genial Lifecare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6668","Oncare Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6669","Jwell Pharmaceuticals Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6670","Ambromide Pharma Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6671","Ravenbhel Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6672","Gujarat Terce Laboratories Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6673","Intag Remedies","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6674","Claris Lifesciences Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6675","Milstein Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6676","Masson Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6677","Alive Pharmaceutical Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6678","Mavin Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6679","Epitome Life Sciences","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6680","Mediwin Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6681","Megnesia Neurocare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6682","Zenberg Pharmaceutical Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6683","Monichem Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6684","Meyer Organics Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6685","Indiana Opthalmics","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6686","Alexin Bio-Sciences Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6687","Rhydburg Pharmaceuticals Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6688","Alna Biotech Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6689","Medisoft Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6690","Biomed Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6691","Accretion Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6692","Canvarzys Care Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6693","Krishgir Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6694","AS Lifesciences","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6695","Chemo Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6696","DS Laboratories","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6697","Biochem Pharmaceutical Industries","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6698","Molekule India Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6699","Zoetic Formulations Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6700","West-Coast Pharmaceutical Works Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6701","Tyykem Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6702","Mylan Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6703","Nectar Biopharma Pvt Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6704","Blubell Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6705","Events Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6706","Hallmark Formulations Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6707","Indamed Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6708","Zeal Laboratories Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6709","Europa Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6710","Astra IDL MAX","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6711","Zetek Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6712","Allen Dale Biosciences","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6713","Rouzel Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6714","Hellix Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6715","Biologic Psychotropics India Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6716","Concertina Pharma Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6717","Zurinovo Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6718","Antigen Healthcare P. Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6719","Santo Formulations","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6720","Concept Pharmaceuticals Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6721","Medterm Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6722","Medcover Pharmaceuticals (OPC) Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6723","Swift Medicare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6724","Shiny Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6725","Rx Healthcare Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6726","Saphnix Life Sciences","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6727","Rudolf Life Sciences Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6728","Deys Medical","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6729","Amicures Research Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6730","Flaring Formulations Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6731","Ryze Lifecare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6732","Erika Remedies","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6733","Zedwell Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6734","Jackson Laboratories Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6735","Avonic Life Sciences","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6736","Styla Pharmaceutical Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6737","Aleixo Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6738","Iva Healthcare Pvt. Ltd.","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6739","Diverse Health Services","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6740","Lyra Laboratories Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6741","Reqwell Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6742","Sunanda Meditech","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6743","Sanofi India  Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6744","Targof Pure Drugs Td","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6745","Exsan Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6746","Aarvi Drugs","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6747","Vertex India Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6748","Divees Biotech","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6749","Ulterius Pharmaceuticals Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6750","Nirlife Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6751","rynel clifton pharma pvt. ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6752","Taurus Laboratories Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6753","Nebulae Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6754","Zedip Formulations","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6755","Hicare Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6756","Klokter Life Sciences","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6757","Zomask Healthcare Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6758","Zencure Sciences Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6759","Zydillac Dermaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6760","Crinova Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6761","Astronia Life Sciences","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6762","Palvin Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6763","Olens Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6764","Lifecare Neuro Products Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6765","Lee Chem Biotech Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6766","Active Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6767","Biotabs Life Sciences Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6768","Enzo Biopharma Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6769","Martyn Nikk Pharma Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6770","Senzan Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6771","Pride Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6772","Resilient Cosmecueticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6773","Win-Medicare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6774","Mandar Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6775","Glosun Pharma Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6776","Biosmith Laboratories","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6777","Cyril Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6778","Merck Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6779","Scope Pharma Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6780","Gladden Laboratories","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6781","Stallion Laboratories Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6782","TBG pharma ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6783","Aztec Lifescience Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6784","Anvi Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6785","Teblik Drugs Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6786","Akumentis Healthcare Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6787","Meritus Life Care Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6788","Pfiscar India Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6789","RSL Bioscience Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6790","East African (India) Overseas","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6791","Dicore Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6792","SAG Pharma Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6793","Kopran Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6794","Accord Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6795","Boon & Bastion Formulations","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6796","Snell's Therapeutics","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6797","Mediquest Inc.","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6798","Zoobion Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6799","Hauz Pharma Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6800","Morepen Laboratories Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6801","SBP Biotech","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6802","Shankus Acme Pharma Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6803","Auztus Laboratories Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6804","Park Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6805","Medico Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6806","G-Nine Formulations Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6807","Basil Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6808","Med Express","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6809","Uvkan Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6810","Ordain Health Care Global Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6811","Kamron Laboratories Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6812","Quantum Formulations","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6813","Medilife Health Sciences Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6814","Sun Life Sciences Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6815","Cure Tech Skincare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6816","Alisier Drugs Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6817","Symbiotic Drugs","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6818","Bioquest Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6819","World Wide Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6820","Biozec Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6821","Mediva Lifecare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6822","Surge Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6823","Oxpro Pharma Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6824","Zee Cure Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6825","Laxian Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6826","Habitare Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6827","Pfimex International Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6828","Ishjas Pharma Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6829","Tamman Titoe Pharma Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6830","Percos India Pvt  Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6831","Shasun Pharmaceuticals Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6832","Zerico Lifesciences Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6833","Glanto Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6834","Medirose drug & pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6835","Lxir Medilabs Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6836","Retra Life Science Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6837","Apex Laboratories Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6838","Wens Drugs India Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6839","Bionova Lifesciences","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6840","Soltech Lifesciences","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6841","Madhav Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6842","Tas Med India Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6843","Embiotic Laboratories Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6844","Zens Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6845","Nexus Biotech","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6846","Dorris Pharmaceutical Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6847","Benedic Pharmaceutical Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6848","Disecure Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6849","Alter Ego Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6850","Aishwarya Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6851","Dr Reddy's Laboratories Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6852","Aarpik Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6853","Lupin Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6854","Ozone Pharmaceuticals Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6855","Novo Medi Sciences Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6856","Sunniva Life Science","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6857","Elite Pharma Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6858","Medivaxia Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6859","Remantra Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6860","LG Lifesciences","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6861","Aprique Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6862","Zynor Pharmaceutical Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6863","Albia Biocare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6864","Vanguard Therapeutics Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6865","Mestra Pharma Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"6866","Pentamark Organics","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
